Chaperone_Name,Chaperone_ID,Target_ID,Source
DNJB6_HUMAN,O75190,Q9H6S3,IntAct
DNJB6_HUMAN,O75190,Q9H074,IntAct
DNJB6_HUMAN,O75190,Q494V2,IntAct
DNJB6_HUMAN,O75190,Q8K2C9,IntAct
DNJB6_HUMAN,O75190,P53367,IntAct
DNJB6_HUMAN,O75190,Q99933,IntAct
DNJB6_HUMAN,O75190,P03452,IntAct
DNJB6_HUMAN,O75190,O15126,IntAct
DNJB6_HUMAN,O75190,P57078,IntAct
DNJB6_HUMAN,O75190,Q9UKD2,IntAct
DNJB6_HUMAN,O75190,E9Q2H1,IntAct
DNJB6_HUMAN,O75190,Q14008,IntAct
DNJB6_HUMAN,O75190,P58340,IntAct
DNJB6_HUMAN,O75190,Q13326,IntAct
DNJB6_HUMAN,O75190,P05783,IntAct
DNJB6_HUMAN,O75190,Q14651,IntAct
DNJB6_HUMAN,O75190,Q8N392,IntAct
DNJB6_HUMAN,O75190,Q9BTE3,IntAct
DNJB6_HUMAN,O75190,Q14444,IntAct
DNJB6_HUMAN,O75190,Q9H4M9,IntAct
DNJB6_HUMAN,O75190,Q15773,IntAct
DNJB6_HUMAN,O75190,Q99742,IntAct
DNJB6_HUMAN,O75190,Q9NXH9,IntAct
DNJB6_HUMAN,O75190,Q99576,IntAct
DNJB6_HUMAN,O75190,Q2M329,IntAct
DNJB6_HUMAN,O75190,Q8N5I9,IntAct
DNJB6_HUMAN,O75190,Q9NWU1,IntAct
DNJB6_HUMAN,O75190,P13569,IntAct
DNJB6_HUMAN,O75190,Q8WUH6,IntAct
DNJB6_HUMAN,O75190,Q15714,IntAct
DNJB6_HUMAN,O75190,Q13492,IntAct
DNJB6_HUMAN,O75190,Q9Y2L1,IntAct
DNJB6_HUMAN,O75190,P35226,IntAct
DNJB6_HUMAN,O75190,P60891,IntAct
DNJB6_HUMAN,O75190,Q13191,IntAct
DNJB6_HUMAN,O75190,P56545,IntAct
DNJB6_HUMAN,O75190,P04626,IntAct
DNJB6_HUMAN,O75190,Q9BZV1,IntAct
DNJB6_HUMAN,O75190,P49902,IntAct
DNJB6_HUMAN,O75190,O95672,IntAct
DNJB6_HUMAN,O75190,Q14353,IntAct
DNJB6_HUMAN,O75190,P53675,IntAct
DNJB6_HUMAN,O75190,P03428,IntAct
DNJB6_HUMAN,O75190,Q9BW83,IntAct
DNJB6_HUMAN,O75190,Q9Y281,IntAct
DNJB6_HUMAN,O75190,Q9NZN4,IntAct
DNJB6_HUMAN,O75190,Q62925,IntAct
DNJB6_HUMAN,O75190,P11142,IntAct
DNJB6_HUMAN,O75190,P42336,IntAct
DNJB6_HUMAN,O75190,Q8TED1,IntAct
DNJB6_HUMAN,O75190,O95817,IntAct
DNJB6_HUMAN,O75190,P26447,IntAct
DNJB6_HUMAN,O75190,Q9NR56,IntAct
DNJB6_HUMAN,O75190,Q9UNE7,IntAct
DNJB6_HUMAN,O75190,Q9NQZ2,IntAct
DNJB6_HUMAN,O75190,Q8NB90,IntAct
DNJB6_HUMAN,O75190,Q13200,IntAct
DNJB6_HUMAN,O75190,Q5VTR2,IntAct
DNJB6_HUMAN,O75190,Q96KB5,IntAct
DNJB6_HUMAN,O75190,P23193,IntAct
DNJB6_HUMAN,O75190,P30519,IntAct
DNJB6_HUMAN,O75190,P48735,IntAct
DNJB6_HUMAN,O75190,P61081,IntAct
DNJB6_HUMAN,O75190,P78344,IntAct
DNJB6_HUMAN,O75190,O95671,IntAct
DNJB6_HUMAN,O75190,Q9GZZ1,IntAct
DNJB6_HUMAN,O75190,Q9NRX4,IntAct
DNJB6_HUMAN,O75190,Q0VDF9,IntAct
DNJB6_HUMAN,O75190,Q7LBC6,IntAct
DNJB6_HUMAN,O75190,Q8IZ73,IntAct
DNJB6_HUMAN,O75190,O76071,IntAct
DNJB6_HUMAN,O75190,Q9UGI9,IntAct
DNJB6_HUMAN,O75190,Q96BF6,IntAct
DNJB6_HUMAN,O75190,Q71U36,IntAct
DNJB6_HUMAN,O75190,P22314,IntAct
DNJB6_HUMAN,O75190,Q9NWT6,IntAct
DNJB6_HUMAN,O75190,P50570,IntAct
DNJB6_HUMAN,O75190,Q8WZ42,IntAct
DNJB6_HUMAN,O75190,P41227,IntAct
DNJB6_HUMAN,O75190,P43243,IntAct
DNJB6_HUMAN,O75190,Q14376,IntAct
DNJB6_HUMAN,O75190,P01106,IntAct
DNJB6_HUMAN,O75190,Q9Y6B6,IntAct
DNJB6_HUMAN,O75190,Q08J23,IntAct
DNJB6_HUMAN,O75190,P52179,IntAct
DNJB6_HUMAN,O75190,O75940,IntAct
DNJB6_HUMAN,O75190,Q15233,IntAct
DNJB6_HUMAN,O75190,Q9H832,IntAct
DNJB6_HUMAN,O75190,Q15327,IntAct
DNJB6_HUMAN,O75190,Q00341,IntAct
DNJB6_HUMAN,O75190,Q6XD76,IntAct
DNJB6_HUMAN,O75190,P22612,IntAct
DNJB6_HUMAN,O75190,P49354,IntAct
DNJB6_HUMAN,O75190,O95429,IntAct
DNJB6_HUMAN,O75190,Q15054,IntAct
DNJB6_HUMAN,O75190,Q9Y468,IntAct
DNJB6_HUMAN,O75190,Q12972,IntAct
DNJB6_HUMAN,O75190,P05787,IntAct
DNJB6_HUMAN,O75190,Q6ZNJ1,IntAct
DNJB6_HUMAN,O75190,Q8NFD2,IntAct
DNJB6_HUMAN,O75190,P80192,IntAct
DNJB6_HUMAN,O75190,O43776,IntAct
DNJB6_HUMAN,O75190,Q9Y570,IntAct
DNJB6_HUMAN,O75190,Q99961,IntAct
DNJB6_HUMAN,O75190,Q99808,IntAct
DNJB6_HUMAN,O75190,Q7KZ85,IntAct
DNJB6_HUMAN,O75190,P36915,IntAct
DNJB6_HUMAN,O75190,Q9BY84,IntAct
DNJB6_HUMAN,O75190,Q9NR20,IntAct
DNJB6_HUMAN,O75190,Q9BTE6,IntAct
DNJB6_HUMAN,O75190,Q14166,IntAct
DNJB6_HUMAN,O75190,O75152,IntAct
DNJB6_HUMAN,O75190,B4URF7,IntAct
DNJB6_HUMAN,O75190,Q9Y5J5,IntAct
DNJB6_HUMAN,O75190,Q9Y624,IntAct
DNJB6_HUMAN,O75190,P50851,IntAct
DNJB6_HUMAN,O75190,Q3KNS6,IntAct
DNJB6_HUMAN,O75190,Q8IY84,IntAct
DNJB6_HUMAN,O75190,P0DPB6,IntAct
DNJB6_HUMAN,O75190,Q06124,IntAct
DNJB6_HUMAN,O75190,P36871,IntAct
DNJB6_HUMAN,O75190,Q13596,IntAct
DNJB6_HUMAN,O75190,I6T1Z2,IntAct
DNJB6_HUMAN,O75190,P10620,IntAct
DNJB6_HUMAN,O75190,Q9BV86,IntAct
DNJB6_HUMAN,O75190,O95219,IntAct
DNJB6_HUMAN,O75190,Q9HB71,IntAct
DNJB6_HUMAN,O75190,Q9NX04,IntAct
DNJB6_HUMAN,O75190,C5E527,IntAct
DNJB6_HUMAN,O75190,Q92797,IntAct
DNJB6_HUMAN,O75190,P31948,IntAct
DNJB6_HUMAN,O75190,Q6P1L5,IntAct
DNJB6_HUMAN,O75190,P61088,IntAct
DNJB6_HUMAN,O75190,Q1K9H5,IntAct
DNJB6_HUMAN,O75190,P14618,IntAct
DNJB6_HUMAN,O75190,P23919,IntAct
DNJB6_HUMAN,O75190,Q8TD91,IntAct
DNJB6_HUMAN,O75190,P62495,IntAct
DNJB6_HUMAN,O75190,Q8NHS0,IntAct
DNJB6_HUMAN,O75190,Q04917,IntAct
DNJB6_HUMAN,O75190,P43897,IntAct
DNJB6_HUMAN,O75190,Q9ULH1,IntAct
DNJB6_HUMAN,O75190,P61981,IntAct
DNJB6_HUMAN,O75190,Q2TB10,IntAct
DNJB6_HUMAN,O75190,Q13618,IntAct
DNJB6_HUMAN,O75190,Q9Y697,IntAct
DNJB6_HUMAN,O75190,O95202,IntAct
DNJB6_HUMAN,O75190,Q68E01,IntAct
DNJB6_HUMAN,O75190,Q8NBB4,IntAct
DNJB6_HUMAN,O75190,P18031,IntAct
DNJB6_HUMAN,O75190,Q9Y6H6,IntAct
DNJB6_HUMAN,O75190,Q99614,IntAct
DNJB6_HUMAN,O75190,O60763,IntAct
DNJB6_HUMAN,O75190,P04406,IntAct
DNJB6_HUMAN,O75190,O60749,IntAct
DNJB6_HUMAN,O75190,Q5JU00,IntAct
DNJB6_HUMAN,O75190,P0DOF2,IntAct
DNJB6_HUMAN,O75190,Q96DB2,IntAct
DNJB6_HUMAN,O75190,Q96CW5,IntAct
DNJB6_HUMAN,O75190,Q6P5F9,IntAct
DNJB6_HUMAN,O75190,Q9P2B2,IntAct
DNJB6_HUMAN,O75190,P30566,IntAct
DNJB6_HUMAN,O75190,Q8IZ57,IntAct
DNJB6_HUMAN,O75190,P26196,IntAct
DNJB6_HUMAN,O75190,Q5EP37,IntAct
DNJB6_HUMAN,O75190,Q12904,IntAct
DNJB6_HUMAN,O75190,Q14558,IntAct
DNJB6_HUMAN,O75190,Q9BUL9,IntAct
DNJB6_HUMAN,O75190,P60842,IntAct
DNJB6_HUMAN,O75190,P25686,IntAct
DNJB6_HUMAN,O75190,Q9NUQ9,IntAct
DNJB6_HUMAN,O75190,O55187,IntAct
DNJB6_HUMAN,O75190,Q13404,IntAct
DNJB6_HUMAN,O75190,Q00872,IntAct
DNJB6_HUMAN,O75190,P04049,IntAct
DNJB6_HUMAN,O75190,Q13451,IntAct
DNJB6_HUMAN,O75190,Q8IWB6,IntAct
DNJB6_HUMAN,O75190,O75923,IntAct
DNJB6_HUMAN,O75190,Q96JB5,IntAct
DNJB6_HUMAN,O75190,Q8N488,IntAct
DNJB6_HUMAN,O75190,P36507,IntAct
DNJB6_HUMAN,O75190,Q9NSY0,IntAct
DNJB6_HUMAN,O75190,Q13398,IntAct
DNJB6_HUMAN,O75190,Q9BXJ9,IntAct
DNJB6_HUMAN,O75190,Q3LXA3,IntAct
DNJB7_HUMAN,Q7Z6W7,P78362,IntAct
DNJB7_HUMAN,Q7Z6W7,Q9Y5B8,IntAct
DNJB7_HUMAN,Q7Z6W7,Q14738,IntAct
DNJB7_HUMAN,Q7Z6W7,Q8IZT6,IntAct
DNJB8_HUMAN,Q8NHS0,Q9HC78,IntAct
DNJB8_HUMAN,Q8NHS0,Q6ZRV2,IntAct
DNJB8_HUMAN,Q8NHS0,Q9NX04,IntAct
DNJB8_HUMAN,Q8NHS0,Q8IZT6,IntAct
DNJB8_HUMAN,Q8NHS0,Q5W0B1,IntAct
DNJB8_HUMAN,Q8NHS0,Q9BVQ7,IntAct
DNJB8_HUMAN,Q8NHS0,P04626,IntAct
DNJB8_HUMAN,Q8NHS0,Q14667,IntAct
DNJB8_HUMAN,Q8NHS0,O75190,IntAct
DNJB8_HUMAN,Q8NHS0,O95503,IntAct
DNJB8_HUMAN,Q8NHS0,Q14145,IntAct
DNJB8_HUMAN,Q8NHS0,P11142,IntAct
DNJB8_HUMAN,Q8NHS0,Q9H0W7,IntAct
DNJB8_HUMAN,Q8NHS0,Q7Z304,IntAct
DNJB8_HUMAN,Q8NHS0,O75556,IntAct
DNJB8_HUMAN,Q8NHS0,Q8NB90,IntAct
DNJB8_HUMAN,Q8NHS0,Q5S007,IntAct
DNJB8_HUMAN,Q8NHS0,Q8IXQ3,IntAct
DNJB8_HUMAN,Q8NHS0,P25686,IntAct
DNJB8_HUMAN,Q8NHS0,Q9BXS1,IntAct
DNJB8_HUMAN,Q8NHS0,Q96DF8,IntAct
DNJB8_HUMAN,Q8NHS0,Q99666,IntAct
DNJB8_HUMAN,Q8NHS0,P31025,IntAct
DNJB8_HUMAN,Q8NHS0,Q96BF6,IntAct
DNJB8_HUMAN,Q8NHS0,P58340,IntAct
DNJB8_HUMAN,Q8NHS0,P50548,IntAct
DNJB8_HUMAN,Q8NHS0,Q70CQ2,IntAct
DNJC2_HUMAN,Q99543,O43930,IntAct
DNJC2_HUMAN,Q99543,Q8NC51,IntAct
DNJC2_HUMAN,Q99543,Q7Z6M3,IntAct
DNJC2_HUMAN,Q99543,P58546,IntAct
DNJC2_HUMAN,Q99543,P29084,IntAct
DNJC2_HUMAN,Q99543,Q96EQ0,IntAct
DNJC2_HUMAN,Q99543,Q0VDF9,IntAct
DNJC2_HUMAN,Q99543,Q99M31,IntAct
DNJC2_HUMAN,Q99543,Q8TDX7,IntAct
DNJC2_HUMAN,Q99543,Q96K76,IntAct
DNJC2_HUMAN,Q99543,Q5S007,IntAct
DNJC2_HUMAN,Q99543,P03372,IntAct
DNJC2_HUMAN,Q99543,B2RXH8,IntAct
DNJC2_HUMAN,Q99543,Q9BWT6,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZDT1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q63803,IntAct
DNJC5_HUMAN,Q9H3Z4,P43088,IntAct
DNJC5_HUMAN,Q9H3Z4,Q05175,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9C0E8,IntAct
DNJC5_HUMAN,Q9H3Z4,O14964,IntAct
DNJC5_HUMAN,Q9H3Z4,Q86TP1,IntAct
DNJC5_HUMAN,Q9H3Z4,O14617,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9H939,IntAct
DNJC5_HUMAN,Q9H3Z4,P60881,IntAct
DNJC5_HUMAN,Q9H3Z4,O35509,IntAct
DNJC5_HUMAN,Q9H3Z4,A0A0G2K6T9,IntAct
DNJC5_HUMAN,Q9H3Z4,Q6DGG9,IntAct
DNJC5_HUMAN,Q9H3Z4,P37840,IntAct
DNJC5_HUMAN,Q9H3Z4,Q6UWP7,IntAct
DNJC5_HUMAN,Q9H3Z4,F1LN75,IntAct
DNJC5_HUMAN,Q9H3Z4,P23763,IntAct
DNJC5_HUMAN,Q9H3Z4,A0A0G2JX56,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9GZU7,IntAct
DNJC5_HUMAN,Q9H3Z4,P21579,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZYR1,IntAct
DNJC5_HUMAN,Q9H3Z4,B5DFG5,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZUL1,IntAct
DNJC5_HUMAN,Q9H3Z4,P35070,IntAct
DNJC5_HUMAN,Q9H3Z4,Q498N4,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9JJ19,IntAct
DNJC5_HUMAN,Q9H3Z4,O15126,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9BY67,IntAct
DNJC5_HUMAN,Q9H3Z4,Q86Y82,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5XI73,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Z1X1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9NUP9,IntAct
DNJC5_HUMAN,Q9H3Z4,Q6GMN2,IntAct
DNJC5_HUMAN,Q9H3Z4,Q14444,IntAct
DNJC5_HUMAN,Q9H3Z4,P69905,IntAct
DNJC5_HUMAN,Q9H3Z4,P30531,IntAct
DNJC5_HUMAN,Q9H3Z4,Q13309,IntAct
DNJC5_HUMAN,Q9H3Z4,P09936,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9QY17,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Y4K3,IntAct
DNJC5_HUMAN,Q9H3Z4,P13569,IntAct
DNJC5_HUMAN,Q9H3Z4,O14936,IntAct
DNJC5_HUMAN,Q9H3Z4,A0A0G2JSM7,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9HDB5,IntAct
DNJC5_HUMAN,Q9H3Z4,G3V9Z6,IntAct
DNJC5_HUMAN,Q9H3Z4,Q13277,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UJ41,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9ULU8,IntAct
DNJC5_HUMAN,Q9H3Z4,D4ADF5,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZZZ9,IntAct
DNJC5_HUMAN,Q9H3Z4,P10636,IntAct
DNJC5_HUMAN,Q9H3Z4,Q6P756,IntAct
DNJC5_HUMAN,Q9H3Z4,O00232,IntAct
DNJC5_HUMAN,Q9H3Z4,P08247,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9JI56,IntAct
DNJC5_HUMAN,Q9H3Z4,B0K030,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5U211,IntAct
DNJC5_HUMAN,Q9H3Z4,P63010,IntAct
DNJC5_HUMAN,Q9H3Z4,Q7Z417,IntAct
DNJC5_HUMAN,Q9H3Z4,P61765,IntAct
DNJC5_HUMAN,Q9H3Z4,Q92572,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9BTX7,IntAct
DNJC5_HUMAN,Q9H3Z4,Q64542,IntAct
DNJC5_HUMAN,Q9H3Z4,O14526,IntAct
DNJC5_HUMAN,Q9H3Z4,P06729,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5JSZ5,IntAct
DNJC5_HUMAN,Q9H3Z4,O14910,IntAct
DNJC5_HUMAN,Q9H3Z4,O60641,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8IUH4,IntAct
DNJC5_HUMAN,Q9H3Z4,P52594,IntAct
DNJC5_HUMAN,Q9H3Z4,P49757,IntAct
DNJC5_HUMAN,Q9H3Z4,O75379,IntAct
DNJC5_HUMAN,Q9H3Z4,P63018,IntAct
DNJC5_HUMAN,Q9H3Z4,Q62785,IntAct
DNJC5_HUMAN,Q9H3Z4,Q99963,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8IUD2,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UBP0,IntAct
DNJC5_HUMAN,Q9H3Z4,O76090,IntAct
DNJC5_HUMAN,Q9H3Z4,P49354,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9H598,IntAct
DNJC5_HUMAN,Q9H3Z4,O95782,IntAct
DNJC5_HUMAN,Q9H3Z4,O70257,IntAct
DNJC5_HUMAN,Q9H3Z4,A0A0G2JSH6,IntAct
DNJC5_HUMAN,Q9H3Z4,P63045,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5U302,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5U2P5,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZJ32,IntAct
DNJC5_HUMAN,Q9H3Z4,Q568Z6,IntAct
DNJC5_HUMAN,Q9H3Z4,O35964,IntAct
DNJC5_HUMAN,Q9H3Z4,Q07439,IntAct
DNJC5_HUMAN,Q9H3Z4,B4F7E8,IntAct
DNJC5_HUMAN,Q9H3Z4,P98172,IntAct
DNJC5_HUMAN,Q9H3Z4,O88808,IntAct
DNJC5_HUMAN,Q9H3Z4,A8MVS5,IntAct
DNJC5_HUMAN,Q9H3Z4,Q6NUQ4,IntAct
DNJC5_HUMAN,Q9H3Z4,F1LM93,IntAct
DNJC5_HUMAN,Q9H3Z4,Q969R5,IntAct
DNJC5_HUMAN,Q9H3Z4,P38606,IntAct
DNJC5_HUMAN,Q9H3Z4,Q15836,IntAct
DNJC5_HUMAN,Q9H3Z4,O15400,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8NDX2,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9HDD0,IntAct
DNJC5_HUMAN,Q9H3Z4,F1M8B7,IntAct
DNJC5_HUMAN,Q9H3Z4,Q16572,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8IUH5,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9HB71,IntAct
DNJC5_HUMAN,Q9H3Z4,Q92692,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZUV3,IntAct
DNJC5_HUMAN,Q9H3Z4,A0A0G2K0B0,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9P2U7,IntAct
DNJC5_HUMAN,Q9H3Z4,O00222,IntAct
DNJC5_HUMAN,Q9H3Z4,O75335,IntAct
DNJC5_HUMAN,Q9H3Z4,G3V6S0,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Y6M5,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8TAC9,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UPT9,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8NEW0,IntAct
DNJC5_HUMAN,Q9H3Z4,Q1AAU6,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9H1K0,IntAct
DNJC5_HUMAN,Q9H3Z4,P58200,IntAct
DNJC5_HUMAN,Q9H3Z4,O95721,IntAct
DNJC5_HUMAN,Q9H3Z4,P0DN86,IntAct
DNJC5_HUMAN,Q9H3Z4,O00445,IntAct
DNJC5_HUMAN,Q9H3Z4,O43752,IntAct
DNJC5_HUMAN,Q9H3Z4,Q13136,IntAct
DNJC5_HUMAN,Q9H3Z4,Q7Z7F0,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8NC96,IntAct
DNJC5_HUMAN,Q9H3Z4,P60842,IntAct
DNJC5_HUMAN,Q9H3Z4,M0RCH6,IntAct
DNJC5_HUMAN,Q9H3Z4,P53680,IntAct
DNJC5_HUMAN,Q9H3Z4,P25445,IntAct
DNJC5_HUMAN,Q9H3Z4,Q00597,IntAct
DNJC5_HUMAN,Q9H3Z4,O94989,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5M823,IntAct
DNJC5_HUMAN,Q9H3Z4,P63027,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Y6M4,IntAct
DNJC5_HUMAN,Q9H3Z4,F1LPA4,IntAct
DNJC7_HUMAN,Q99615,Q07864,IntAct
DNJC7_HUMAN,Q99615,Q16659,IntAct
DNJC7_HUMAN,Q99615,O15067,IntAct
DNJC7_HUMAN,Q99615,P0DMV8,IntAct
DNJC7_HUMAN,Q99615,Q9P2L0,IntAct
DNJC7_HUMAN,Q99615,Q6UXT9,IntAct
DNJC7_HUMAN,Q99615,Q9UDY4,IntAct
DNJC7_HUMAN,Q99615,C5E526,IntAct
DNJC7_HUMAN,Q99615,P34931,IntAct
DNJC7_HUMAN,Q99615,Q14667,IntAct
DNJC7_HUMAN,Q99615,Q7Z7G8,IntAct
DNJC7_HUMAN,Q99615,Q96PU8,IntAct
DNJC7_HUMAN,Q99615,P09496,IntAct
DNJC7_HUMAN,Q99615,Q9HBG6,IntAct
DNJC7_HUMAN,Q99615,O60294,IntAct
DNJC7_HUMAN,Q99615,Q96FW1,IntAct
DNJC7_HUMAN,Q99615,Q9Y2Z2,IntAct
DNJC7_HUMAN,Q99615,O95816,IntAct
DNJC7_HUMAN,Q99615,Q14201,IntAct
DNJC7_HUMAN,Q99615,Q77M19,IntAct
DNJC7_HUMAN,Q99615,Q91YN9,IntAct
DNJC7_HUMAN,Q99615,Q96MH7,IntAct
DNJC7_HUMAN,Q99615,P0DTC7,IntAct
DNJC7_HUMAN,Q99615,P03431,IntAct
DNJC7_HUMAN,Q99615,Q9Y6X3,IntAct
DNJC7_HUMAN,Q99615,Q5S007,IntAct
DNJC7_HUMAN,Q99615,Q709C8,IntAct
DNJC7_HUMAN,Q99615,O94966,IntAct
DNJC7_HUMAN,Q99615,Q8NDG6,IntAct
DNJC7_HUMAN,Q99615,P57078,IntAct
DNJC7_HUMAN,Q99615,P41091,IntAct
DNJC7_HUMAN,Q99615,P48449,IntAct
DNJC7_HUMAN,Q99615,Q15773,IntAct
DNJC7_HUMAN,Q99615,Q99742,IntAct
DNJC7_HUMAN,Q99615,P09936,IntAct
DNJC7_HUMAN,Q99615,P54652,IntAct
DNJC7_HUMAN,Q99615,Q13509,IntAct
DNJC7_HUMAN,Q99615,P43250,IntAct
DNJC7_HUMAN,Q99615,Q96EN8,IntAct
DNJC7_HUMAN,Q99615,P22102,IntAct
DNJC7_HUMAN,Q99615,P13569,IntAct
DNJC7_HUMAN,Q99615,P08238,IntAct
DNJC7_HUMAN,Q99615,Q15750,IntAct
DNJC7_HUMAN,Q99615,P26641,IntAct
DNJC7_HUMAN,Q99615,P27708,IntAct
DNJC7_HUMAN,Q99615,O75161,IntAct
DNJC7_HUMAN,Q99615,Q13049,IntAct
DNJC7_HUMAN,Q99615,Q8TAM1,IntAct
DNJC7_HUMAN,Q99615,Q9Y281,IntAct
DNJC7_HUMAN,Q99615,Q96RL7,IntAct
DNJC7_HUMAN,Q99615,Q5GLZ8,IntAct
DNJC7_HUMAN,Q99615,P11142,IntAct
DNJC7_HUMAN,Q99615,Q16526,IntAct
DNJC7_HUMAN,Q99615,Q2NKJ3,IntAct
DNJC7_HUMAN,Q99615,O15259,IntAct
DNJC7_HUMAN,Q99615,Q86UK5,IntAct
DNJC7_HUMAN,Q99615,Q9NXB0,IntAct
DNJC7_HUMAN,Q99615,Q96RY7,IntAct
DNJC7_HUMAN,Q99615,Q9UNE7,IntAct
DNJC7_HUMAN,Q99615,Q8TCY9,IntAct
DNJC7_HUMAN,Q99615,O95425,IntAct
DNJC7_HUMAN,Q99615,Q9BWH2,IntAct
DNJC7_HUMAN,Q99615,Q13200,IntAct
DNJC7_HUMAN,Q99615,O43379,IntAct
DNJC7_HUMAN,Q99615,P25391,IntAct
DNJC7_HUMAN,Q99615,P61081,IntAct
DNJC7_HUMAN,Q99615,A8K7Q2,IntAct
DNJC7_HUMAN,Q99615,O75665,IntAct
DNJC7_HUMAN,Q99615,P56282,IntAct
DNJC7_HUMAN,Q99615,Q8NB91,IntAct
DNJC7_HUMAN,Q99615,Q6K0P9,IntAct
DNJC7_HUMAN,Q99615,Q71U36,IntAct
DNJC7_HUMAN,Q99615,Q8NEZ3,IntAct
DNJC7_HUMAN,Q99615,P31327,IntAct
DNJC7_HUMAN,Q99615,P04637,IntAct
DNJC7_HUMAN,Q99615,P78527,IntAct
DNJC7_HUMAN,Q99615,Q9H492,IntAct
DNJC7_HUMAN,Q99615,Q8TB24,IntAct
DNJC7_HUMAN,Q99615,Q9NRI5,IntAct
DNJC7_HUMAN,Q99615,Q9UBP0,IntAct
DNJC7_HUMAN,Q99615,P04629,IntAct
DNJC7_HUMAN,Q99615,Q9NRM7,IntAct
DNJC7_HUMAN,Q99615,Q96JN8,IntAct
DNJC7_HUMAN,Q99615,Q2TAZ0,IntAct
DNJC7_HUMAN,Q99615,P49368,IntAct
DNJC7_HUMAN,Q99615,Q9UG01,IntAct
DNJC7_HUMAN,Q99615,P22612,IntAct
DNJC7_HUMAN,Q99615,O95429,IntAct
DNJC7_HUMAN,Q99615,P49354,IntAct
DNJC7_HUMAN,Q99615,Q01968,IntAct
DNJC7_HUMAN,Q99615,Q6ZNJ1,IntAct
DNJC7_HUMAN,Q99615,O14649,IntAct
DNJC7_HUMAN,Q99615,P49327,IntAct
DNJC7_HUMAN,Q99615,O95218,IntAct
DNJC7_HUMAN,Q99615,Q86SG6,IntAct
DNJC7_HUMAN,Q99615,Q00610,IntAct
DNJC7_HUMAN,Q99615,P10909,IntAct
DNJC7_HUMAN,Q99615,Q8IVT2,IntAct
DNJC7_HUMAN,Q99615,P25685,IntAct
DNJC7_HUMAN,Q99615,Q8N3V7,IntAct
DNJC7_HUMAN,Q99615,Q99759,IntAct
DNJC7_HUMAN,Q99615,O14829,IntAct
DNJC7_HUMAN,Q99615,Q6FHM2,IntAct
DNJC7_HUMAN,Q99615,B4URF7,IntAct
DNJC7_HUMAN,Q99615,Q2KHM9,IntAct
DNJC7_HUMAN,Q99615,Q8ND04,IntAct
DNJC7_HUMAN,Q99615,C5E524,IntAct
DNJC7_HUMAN,Q99615,A2AM67,IntAct
DNJC7_HUMAN,Q99615,P0DTD1,IntAct
DNJC7_HUMAN,Q99615,Q16543,IntAct
DNJC7_HUMAN,Q99615,Q14674,IntAct
DNJC7_HUMAN,Q99615,I6T1Z2,IntAct
DNJC7_HUMAN,Q99615,Q96QS6,IntAct
DNJC7_HUMAN,Q99615,P31948,IntAct
DNJC7_HUMAN,Q99615,Q1K9H5,IntAct
DNJC7_HUMAN,Q99615,Q9HAD4,IntAct
